id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
542054,3RW - CARRIAGE HOUSE STUDIO OFF CTYD,2027013,Adam,Manhattan,East Village,40.72855,-73.98265,Entire home/apt,88,30,60,6/9/19,0.71,6,276
542203,QUITE LOVELY STUDIO IN HEART OF HELLS KITCHEN**,1846051,Kj,Manhattan,Hell's Kitchen,40.76304,-73.9888,Entire home/apt,195,3,23,7/21/19,1.58,2,64
543792,Studio Apartment Bushwick/Ridgewood,865264,Sharon And Tom,Queens,Ridgewood,40.70878,-73.91727,Entire home/apt,110,5,109,7/16/19,1.26,1,294
544039,Luxury 2-bdrm w Piano & Gym,2674637,Greta,Brooklyn,Sunset Park,40.64437,-74.00304,Entire home/apt,120,14,0,,,1,0
544131,Heart of Greenwich Village near Bleecker St,534328,F,Manhattan,Greenwich Village,40.72987,-74.00082,Private room,79,4,88,7/17/19,1.02,1,0
544331,1 corner bedroom with lots of light,2676438,Srdjan,Manhattan,Upper East Side,40.77424,-73.94839,Entire home/apt,110,10,16,8/7/18,0.2,1,0
545261,Clinton Hill Lux Apt Grill & Lawn,746552,Tom,Brooklyn,Clinton Hill,40.68752,-73.96688,Private room,200,3,2,8/7/15,0.02,1,365
545651,COMFORTABLE PRIVATE ROOM FOR RENT,1785800,Marvet,Brooklyn,Prospect-Lefferts Gardens,40.65841,-73.95016,Private room,69,4,19,5/20/19,0.23,3,50
546383,My Little Guest Room in Flushing,2680820,Linda,Queens,Flushing,40.75578,-73.81948,Private room,55,1,477,7/23/19,5.5,3,327
546504,Brooklyn Heights 1brm Private Deck ,2687009,Jeff,Brooklyn,Brooklyn Heights,40.69271,-73.99365,Entire home/apt,135,4,5,5/16/16,0.06,1,0
546573,Stunning apt with downtown views!,1792568,Mickey,Manhattan,Financial District,40.70587,-74.01534,Entire home/apt,500,2,63,5/19/19,0.74,1,63
547830,Brooklyn Summer Sublet-Ditmas Park,2693076,Kristin,Brooklyn,Flatbush,40.64882,-73.9605,Entire home/apt,90,3,0,,,1,186
548133,Chic One-Bedroom Apt,2694451,Shontae,Brooklyn,Clinton Hill,40.69073,-73.96762,Entire home/apt,135,3,30,7/16/19,0.42,1,236
548184,Cozy Room in GREENPOINT Apt. YeY,2694253,Yonatan,Brooklyn,Greenpoint,40.72515,-73.95153,Private room,199,1,0,,,1,365
549873,1 BR with garden--East Village,2702563,James,Manhattan,East Village,40.72564,-73.98252,Entire home/apt,90,2,5,5/25/15,0.09,1,0
550288,Cozy Upper East Side 1 Bedroom,2684478,Brian,Manhattan,Upper East Side,40.78024,-73.94813,Entire home/apt,160,4,16,2/12/19,0.2,1,0
550653,Sun Fill Room in a Spacious Apt,2706505,Huxley,Brooklyn,Windsor Terrace,40.6599,-73.98279,Private room,65,20,6,9/30/18,0.31,1,339
550777,"Lrg1Bdrm, Terrace w/ Cent.Park View",2707053,Kathleen,Manhattan,Upper West Side,40.7964,-73.9675,Entire home/apt,210,3,27,7/20/19,0.32,1,329
550858,Gorgeous Chelsea loft in the heart of Manhattan,2277487,Henrik,Manhattan,Chelsea,40.74664,-73.99441,Entire home/apt,399,3,15,8/10/17,0.3,1,0
552141,Historic sundrenched apt of the Lower East Side,2712998,Greg,Manhattan,Lower East Side,40.71788,-73.98975,Entire home/apt,300,1,46,7/18/19,0.62,1,14
552502,"Private Bedroom, Bath & Books in Brooklyn",2714897,Trista,Brooklyn,Crown Heights,40.67793,-73.95703,Private room,90,10,10,9/13/18,0.12,1,35
552519,Brooklyn Amazing 2bedrm Luxury Apt,2715012,Maurice,Brooklyn,Crown Heights,40.67356,-73.9425,Entire home/apt,185,1,217,8/4/19,2.55,3,362
552639,Beautiful 2-BDRM Brownstone Apartment,2518984,Historic Harlem,Manhattan,Harlem,40.81757,-73.94709,Entire home/apt,220,3,35,7/8/19,0.53,2,147
553516,One Bdrm in Trendy Prospect Hts,2261381,Jennie,Brooklyn,Prospect Heights,40.68052,-73.97254,Entire home/apt,121,2,46,1/2/17,0.54,1,0
553565,Feels like home with park view,567226,Yah,Manhattan,Inwood,40.86821,-73.92252,Entire home/apt,120,10,25,6/1/19,0.3,1,104
553862,"Bedroom, kitchen and private garden",2647043,Steve,Brooklyn,Park Slope,40.67981,-73.97967,Private room,152,2,23,10/8/18,0.27,1,365
554165,"View of skyline w roof deck, perfect for families!",1267900,Maayan,Brooklyn,Gowanus,40.68251,-73.98486,Entire home/apt,250,2,58,7/7/19,0.67,1,14
555206,Spacious Room/Hip East Village Apt!,1925503,Evan,Manhattan,East Village,40.72718,-73.9812,Private room,99,6,80,5/26/19,1,1,0
557487,Full apartment close to G & L train,2740824,Lindsey,Brooklyn,Greenpoint,40.72363,-73.9457,Entire home/apt,104,11,22,5/10/19,0.26,1,0
559511,Huge & sunny 1BR apt in Greenpoint,2750389,Jessica,Brooklyn,Greenpoint,40.72697,-73.93921,Entire home/apt,120,5,40,4/22/16,0.53,1,0
560078,Gorgeous Unique Garden-Terrace-Apt.,2753256,Vana,Manhattan,East Village,40.72274,-73.97934,Entire home/apt,295,3,87,7/31/19,1.04,1,273
560406,Charming old school 1BR in C. Gardens Brooklyn,2755668,Annie,Brooklyn,Carroll Gardens,40.68343,-73.99189,Entire home/apt,90,4,1,7/11/12,0.01,1,0
563442,Designer Studio in the HEART of WV!,2770788,Laura,Manhattan,West Village,40.73514,-73.99954,Entire home/apt,197,14,29,12/5/16,0.36,1,0
563496,Studio Apartment Greenwich Village,2770985,Aaron,Manhattan,Greenwich Village,40.73481,-73.99845,Entire home/apt,145,5,1,9/5/12,0.01,1,0
564049,Lovely Manhattan Apartment,2773585,Mathilde,Manhattan,Upper West Side,40.80053,-73.96651,Entire home/apt,90,30,23,2/15/17,0.27,1,0
564184,CLEAN PRIVATE ROOM IN CHELSEA NYC,2378357,David,Manhattan,Chelsea,40.73971,-74.00221,Private room,125,2,42,5/31/19,0.49,1,156
564447,GREAT DEAL IN TIMES SQ./HK,2775674,Matt,Manhattan,Hell's Kitchen,40.75767,-73.99034,Entire home/apt,190,1,198,7/18/19,2.84,1,72
564751,Artist space for creative nomads.,2777672,Kalae,Manhattan,Upper West Side,40.80165,-73.96287,Shared room,76,2,161,7/15/19,1.92,3,333
565814,Bright friendly room in Brooklyn,532819,Heather,Brooklyn,Bedford-Stuyvesant,40.68328,-73.9379,Private room,50,2,1,12/28/16,0.03,1,0
566712,"GREAT EAST VILLAGE LOCATION, ELEVATOR & ROOFTOP!!!",2786764,Marianna,Manhattan,East Village,40.72819,-73.97933,Private room,107,1,121,7/28/19,1.45,1,88
566911,Entire 1 Bedroom Apartment Flat Historic Bedstuy,2788488,Sajjad,Brooklyn,Bedford-Stuyvesant,40.68411,-73.93875,Entire home/apt,80,4,42,5/28/19,0.49,1,265
567075,"MidtownEast,Furnished, Large,Sunny",2789557,Nik,Manhattan,Upper East Side,40.75985,-73.96114,Private room,125,4,21,8/4/18,0.25,1,293
567195,Beautiful Garden Duplex in Brooklyn,2790324,Erin,Brooklyn,Bedford-Stuyvesant,40.68269,-73.94004,Entire home/apt,150,5,3,8/17/15,0.04,1,0
568661,"Bright, Airy Loft Apt in Bushwick",2590864,Jason,Brooklyn,Bushwick,40.70779,-73.92129,Entire home/apt,110,5,32,6/10/19,0.39,1,85
568684,800sqft apartment with huge terrace,2798644,Alessandra,Brooklyn,Bushwick,40.70202,-73.92402,Entire home/apt,115,370,6,4/15/18,0.09,1,365
568743,☆ 2BR East Village ☆ Sleeps 5 | BEST LOCATION ☆,627217,Seith,Manhattan,East Village,40.72603,-73.98751,Entire home/apt,151,2,220,7/24/19,2.58,3,266
570218,Duplex Loft in Fort Greene,2805772,Christopher,Brooklyn,Fort Greene,40.68522,-73.97771,Entire home/apt,130,2,14,7/29/19,0.17,1,0
570750,Fabulous Urban Retreat 2bdr,2806561,Noemie,Brooklyn,Crown Heights,40.67391,-73.94039,Entire home/apt,180,2,223,7/31/19,2.59,1,281
570865,Park Slope/Prospect Hghts Apartment  2 bedroom,411489,John,Brooklyn,Prospect Heights,40.67966,-73.97377,Entire home/apt,154,3,229,6/29/19,2.73,1,22
571564,large spacious room,1141935,Ana,Brooklyn,Crown Heights,40.67436,-73.94807,Private room,95,1,123,6/2/19,1.46,3,337
573612,"Sunny Private Bedroom by Express Train, Colleges!",2270624,Ny,Manhattan,Harlem,40.81199,-73.95116,Private room,79,1,132,6/16/19,1.55,2,341
573671,Luminous Modern Apt Share for Young Professionals,2822805,Ollie,Brooklyn,Bedford-Stuyvesant,40.68586,-73.9501,Private room,64,30,41,2/23/19,0.64,8,183
573795,Spacious Stylish  2 Bedroom Suite,38513,Nkosi,Brooklyn,East Flatbush,40.65204,-73.94938,Entire home/apt,133,4,104,6/6/19,1.31,1,306
573870,Central Park West/ 80s One bedroom!,1385157,Brian,Manhattan,Upper West Side,40.78292,-73.97438,Entire home/apt,120,30,19,7/1/19,0.22,5,303
575061,Your own floor (private) in prime Williamsburg!!,2828813,Katherine,Brooklyn,Williamsburg,40.71603,-73.95665,Private room,120,3,149,7/30/19,4.19,1,95
576227,Bright and Spacious Manhattan,2834840,Sheri,Manhattan,Harlem,40.82446,-73.95274,Private room,700,28,4,10/3/16,0.05,1,0
576426,TIMES SQ - FABULOUS 1BR/ BEST VIEW!,426725,Goran,Manhattan,Hell's Kitchen,40.7641,-73.98803,Entire home/apt,165,3,25,4/15/14,0.3,1,0
576916,"Beautiful, Quiet, Spacious 1BR - UWS by parks",2837527,Alexandra,Manhattan,Upper West Side,40.79785,-73.97202,Entire home/apt,165,4,4,8/22/17,0.05,1,0
577243,Authentic Greenpoint-2 Private Rooms,2838861,Ryan,Brooklyn,Greenpoint,40.73101,-73.9568,Private room,78,3,16,9/29/18,0.25,1,75
577324,Clean Stylish Room Quick to Midtown and LGA!,2839267,Dustin,Queens,Ditmars Steinway,40.76961,-73.90451,Private room,54,4,198,6/15/19,2.31,1,71
577703,Romantic Creative Retreat: Feel the Glow,2841175,Ina,Manhattan,East Village,40.73047,-73.98229,Entire home/apt,100,5,6,9/14/12,0.07,1,0
577824,Modern Private 2 BR Near DT Manhattan – 3 stops,2841374,Stephon & Luke,Brooklyn,Crown Heights,40.6772,-73.9506,Private room,80,7,10,5/21/19,0.46,1,365
578267,*Lovely Bedroom! Big Sunny Apt*Manhattan*,1449904,Edel,Manhattan,Chinatown,40.71328,-73.99315,Private room,96,7,31,7/23/19,0.36,2,130
578941,Beautiful Park Slope 2 bedroom,2847655,Gideon,Brooklyn,Park Slope,40.66732,-73.98233,Entire home/apt,159,2,4,9/21/15,0.08,1,0
579716,Sweet n' Spectacular PARK SLOPE!,2851409,Mark And Stoph,Brooklyn,South Slope,40.66488,-73.98079,Private room,50,2,201,7/1/19,2.39,1,86
580323,Upper East Side 1 LG BR Avail in my Cute 2BR Apt,2311767,Melanie,Manhattan,East Harlem,40.78837,-73.94628,Private room,75,5,51,6/30/19,0.6,1,60
581180,Beautiful Fresh Studio for Sublet,2775107,Dana,Brooklyn,Clinton Hill,40.68232,-73.96501,Entire home/apt,155,30,63,5/26/19,0.74,1,277
581421,Pvblic Bath Artist Loft,2861848,Bekah,Brooklyn,Greenpoint,40.73252,-73.95496,Private room,150,2,28,8/5/18,0.58,1,32
581542,Escape to our Great Beach Getaway,2861854,Jeanmarie,Queens,Arverne,40.59783,-73.80158,Entire home/apt,92,1,55,6/1/17,0.65,1,37
582272,Privet Room in Greenpoint +Backyard *location,2712129,Raziel,Brooklyn,Greenpoint,40.72437,-73.94847,Private room,75,5,1,11/13/18,0.11,1,0
582372,Comfy New York City Launching Pad!!,733370,Tim,Queens,Astoria,40.77115,-73.92275,Private room,69,40,23,7/1/16,0.27,1,235
583352,Charming Loft in the East Village,2423042,Nitin,Manhattan,East Village,40.72304,-73.97923,Entire home/apt,120,60,5,6/20/13,0.06,1,0
584122,"CONTEMPORARY APT. IN HELL'S KITCHEN, NYC",2878358,Gio/Joey,Manhattan,Hell's Kitchen,40.77032,-73.99493,Entire home/apt,200,3,67,6/25/19,0.79,1,4
585369,SOHO/VILLAGE CHARMING STUDIO,911596,Anna,Manhattan,Greenwich Village,40.72692,-73.99948,Entire home/apt,215,14,110,4/2/19,1.29,1,315
585491,Beautiful Modern Apt in Brooklyn,2886652,Kanan & Tobias,Brooklyn,Crown Heights,40.6806,-73.96317,Entire home/apt,195,2,162,7/14/19,1.95,1,266
585937,Comfortable 1 Bedroom in Greenpoint,2888900,Alex,Brooklyn,Greenpoint,40.72949,-73.95493,Entire home/apt,175,3,102,6/25/19,1.22,2,225
586847,LARGE BEDROOM +PRIVATE BATHROOM,311286,Helene,Brooklyn,Crown Heights,40.67649,-73.9435,Private room,80,2,5,5/8/17,0.08,4,339
587519,Huge Bdrm in New Wilibrg 3 Bed Loft,2897835,Tim,Brooklyn,Williamsburg,40.71099,-73.95217,Private room,48,5,1,3/31/15,0.02,1,0
587554,Warm&Cozy Studio West Village,2897329,Josefina,Manhattan,West Village,40.73041,-74.00326,Entire home/apt,185,7,34,6/30/19,0.41,1,226
587641,Luxury Pad NYC - Williamsburg Loft,717562,John,Brooklyn,Williamsburg,40.7197,-73.95741,Entire home/apt,275,30,6,10/31/15,0.07,1,363
587698,Very close to Downtown Awesome Room,807642,Jeffrey,Brooklyn,Gravesend,40.60399,-73.97092,Private room,72,1,62,7/21/19,0.81,2,346
587740,Designer open space in TriBeCa Soho 1000sq ft,2899508,Tom & Jennifer,Manhattan,SoHo,40.72372,-74.00277,Entire home/apt,199,60,11,6/21/19,0.13,1,311
590903,CLOSE TO CENTRAL PRK & EXPRESS TRAINS ABCD 2/3,1345769,Wowa,Manhattan,Harlem,40.80797,-73.9489,Private room,75,5,46,5/5/19,0.6,1,348
591135,Awesome Place! Amazing Location!!!,1523018,T,Manhattan,SoHo,40.72466,-73.99632,Private room,125,1,133,7/8/19,1.74,1,364
591565,Everyone who stays leaves happy!,2919467,Lisa,Manhattan,Tribeca,40.71552,-74.00749,Private room,229,1,62,4/27/14,0.73,1,65
591710,Spacious one bedroom apartment in Brooklyn Heights,2920855,Theodore,Brooklyn,Brooklyn Heights,40.69464,-73.99885,Entire home/apt,175,12,8,8/24/18,0.17,1,18
592785,Adorable 1 Bedroom,2932668,Stephanie,Brooklyn,Bedford-Stuyvesant,40.6877,-73.95824,Entire home/apt,140,3,16,4/17/17,0.26,1,0
592831,Beautiful Bedroom in Brooklyn,2926404,Chris,Brooklyn,Bedford-Stuyvesant,40.69079,-73.95809,Private room,54,2,19,7/15/16,0.23,1,248
592853,A GEM IN THE CITY,2926593,Valerie,Queens,Ridgewood,40.70001,-73.90698,Entire home/apt,75,2,17,1/1/17,0.2,1,0
593000,Cozy 1BD Manhattan close Central Pk,2927446,Marie-Jeanne,Manhattan,Upper East Side,40.77247,-73.94665,Entire home/apt,110,7,12,11/18/16,0.14,1,0
593292,Penthouse Studio East 50s Terrace,2929585,Hillary,Manhattan,Murray Hill,40.75128,-73.97658,Entire home/apt,165,1,331,8/1/19,4.01,1,190
593320,In Manhattan+1 Small Block to train,2929756,Chris,Manhattan,Inwood,40.86345,-73.92039,Private room,55,4,162,7/20/19,1.89,2,61
594020,In_Manhattan+1 Small Block to train,2929756,Chris,Manhattan,Inwood,40.86284,-73.91955,Private room,55,4,145,7/9/19,1.69,2,164
594036,Spacious Greenwich Village Loft,2934010,Bill,Manhattan,West Village,40.73413,-74.00465,Entire home/apt,300,1,5,10/11/15,0.06,1,0
594640,NYC Chelsea very spacious 1-bedroom apartment,2937468,Markus,Manhattan,Chelsea,40.74026,-74.00079,Entire home/apt,275,6,61,6/30/19,0.72,1,166
594732,Greenwich Village Skylit 1BR +deck!,2938302,Chris,Manhattan,Greenwich Village,40.73474,-73.99527,Entire home/apt,331,7,0,,,1,219
595321,Williamsburg Peace for the Solo Traveler,898980,Kelly,Brooklyn,Williamsburg,40.71316,-73.94532,Private room,77,3,5,10/21/18,0.08,1,0
595604,1 Bed Manhattan Apt. Minimum 7 DAYS,2943157,Ana,Manhattan,Washington Heights,40.8347,-73.94857,Private room,60,30,36,1/25/17,0.43,1,339
596448,The Perfect Brooklyn Heights Apt,2648088,Angela,Brooklyn,Brooklyn Heights,40.69082,-73.99281,Entire home/apt,129,1,111,7/14/19,1.51,1,281
597624,Beautiful apartment in Park Slope,2954680,Onur,Brooklyn,Park Slope,40.67465,-73.97975,Entire home/apt,120,4,14,5/20/19,0.16,1,0
598612,Most breathtaking view of Manhattan,2960326,Fabio,Brooklyn,Williamsburg,40.72203,-73.95376,Entire home/apt,500,2,253,7/22/19,2.99,1,320
599595,BIG UWS APT-BLOCK FROM CENTRAL PARK,2965915,Amy,Manhattan,Upper West Side,40.7839,-73.97897,Entire home/apt,179,4,12,5/28/18,0.24,1,11
599847,Beautiful Ft. Greene Apartment-NEW!,2966937,Chris,Brooklyn,Clinton Hill,40.68533,-73.96808,Entire home/apt,149,2,20,12/30/18,0.24,1,0
600286,"lovely, spacious wmsbrg apt w deck",1036617,George,Brooklyn,Williamsburg,40.70397,-73.95536,Entire home/apt,180,14,28,6/30/19,0.36,1,318
600775,Sml Rm in pr. Brst in Pk Sl great for Med/students,210746,Kathleen R.,Brooklyn,Prospect Heights,40.68084,-73.97429,Private room,100,2,74,6/30/19,0.9,3,257
600877,Rare Loft Apt in Heart of Brooklyn,2973437,Kevin + Casey,Brooklyn,Boerum Hill,40.68379,-73.98313,Entire home/apt,180,3,2,12/29/15,0.04,1,0
602070,"Amazing Greenpoint/WBurg, BRKLN 1BR",2640845,Zach,Brooklyn,Greenpoint,40.72188,-73.94963,Entire home/apt,128,5,38,5/6/19,0.44,1,7
602142,2B+Office Perfect 4 Young Family!!,2233907,Kyle,Brooklyn,Prospect Heights,40.67963,-73.97237,Entire home/apt,260,14,5,10/18/14,0.07,1,0
602250,College Students see New York !,2979607,Miriam,Queens,Cambria Heights,40.69249,-73.73382,Private room,55,3,0,,,2,365
602888,Bright UES Gem Near Central Park,177724,Lauren,Manhattan,Upper East Side,40.76985,-73.95815,Entire home/apt,200,2,17,12/7/15,0.2,1,0
606269,Garden Oasis in the ♥️ of NYC | Steps to Times Sq!,3002643,Heather,Manhattan,Hell's Kitchen,40.76257,-73.99303,Entire home/apt,144,30,36,7/8/19,0.43,1,2
607781,"Convenient, Central, Comfortable",2874433,Eric,Manhattan,East Harlem,40.79183,-73.94743,Entire home/apt,120,7,151,7/17/19,1.78,1,20
607891,Charming triplex in NYC brownstone!,893148,Silvia,Manhattan,Upper West Side,40.77471,-73.98261,Private room,120,20,107,6/5/18,1.27,1,173
609213,"Cozy 1BR apart. in Prospect Hts, BK",3019795,Marta,Brooklyn,Prospect Heights,40.67293,-73.96399,Entire home/apt,125,5,7,12/31/15,0.08,1,0
609559,Queens Quality Convenient Apartment,3647,Rafael,Queens,Elmhurst,40.73587,-73.88279,Entire home/apt,99,3,51,7/20/19,0.6,2,289
609983,Gorgeous 1 Bdrm Haven/Shared Ktchn,3024659,Jonathan,Brooklyn,Bushwick,40.69945,-73.92148,Entire home/apt,115,3,55,6/30/19,0.65,1,0
611009,HUGE East Village 2 Bd w/Priv Yard,3029414,Deborah,Manhattan,East Village,40.7256,-73.97857,Entire home/apt,199,3,247,7/21/19,2.97,1,195
611408,Cozy Comfortable Friendly & Cheap!,2979607,Miriam,Queens,Cambria Heights,40.6916,-73.73323,Private room,45,3,0,,,2,365
612936,1 FLOOR OF A BROWNSTONE WITH GARDEN,3039868,Lori & John,Manhattan,Upper West Side,40.79196,-73.97065,Private room,125,3,96,7/23/19,1.2,1,96
613528,Full-Service Studio Apt in Brownstone/Townhouse,2518984,Historic Harlem,Manhattan,Harlem,40.81726,-73.94583,Entire home/apt,80,2,58,8/5/19,0.78,2,178
613556,"2 BED TriBeCa, Beautiful-Renovated!",1475015,Mike,Manhattan,Tribeca,40.71655,-74.01171,Entire home/apt,130,30,2,10/31/15,0.03,52,87
613818,Small Private Room # 1 with Window,2712353,Masud,Brooklyn,Cypress Hills,40.68375,-73.87065,Private room,35,28,88,5/22/19,1.04,3,355
614269,Full Apt! L Train On The Corner!!,3047107,Bradley,Brooklyn,Williamsburg,40.70958,-73.93578,Entire home/apt,90,30,15,7/29/17,0.18,1,0
616585,Great house in Williamsburg ,10889,Bob,Brooklyn,Williamsburg,40.72091,-73.96133,Entire home/apt,250,3,25,11/21/17,0.3,2,217
618836,1 BR Apartment near Prospect Park!,3065891,Sarah,Brooklyn,Crown Heights,40.66959,-73.95718,Entire home/apt,115,3,0,,,1,0
618916,Brooklyn Carriage House,92451,Cath,Brooklyn,Prospect Heights,40.68066,-73.96644,Entire home/apt,200,4,12,7/7/19,0.14,1,258
619122,Big Sunny Williamsburg 14ft Ceilings w Half Bath,2272846,Zack,Brooklyn,Williamsburg,40.71447,-73.95237,Private room,64,30,18,7/6/19,0.27,2,174
619471,Historic Brownstone Parlor & Garden,3069794,Hayley,Brooklyn,Bedford-Stuyvesant,40.68372,-73.9406,Private room,65,3,5,8/31/14,0.06,2,340
620214,NYC/Queens 1 Bedroom Apartment,3073291,David,Queens,Astoria,40.76408,-73.92461,Entire home/apt,175,14,0,,,1,0
621430,Cozy bedroom in Hells Kitchen,2957827,Mauricio,Manhattan,Hell's Kitchen,40.76876,-73.99473,Private room,90,2,28,9/13/18,0.33,1,358
622410,"Great room in 2BR, Bright + Cozy!",1563352,Evelina,Brooklyn,Crown Heights,40.66839,-73.96001,Private room,85,2,0,,,1,0
623423,ENTIRE LUXURY MADISON AVE STUDIO,3091205,Angela,Manhattan,Midtown,40.74519,-73.98338,Entire home/apt,150,30,0,,,1,358
624222,"Spacious apt in South Harlem, steps to subways !",3097033,Aida,Manhattan,Harlem,40.80352,-73.95127,Entire home/apt,136,2,16,7/30/19,0.19,2,0
625365,"In the heart of Prospect Park, BK!",3102648,Zhenia,Brooklyn,Prospect-Lefferts Gardens,40.65826,-73.95951,Entire home/apt,125,4,43,7/15/19,0.6,1,20
627432,"In the Hub of Union Square, NYC",3114411,Carlita,Manhattan,East Village,40.7324,-73.98577,Entire home/apt,165,7,58,7/25/19,0.68,1,28
627949,COMFY-CUTE-N-CLEAN APT in WBURG,585879,Armando,Brooklyn,Williamsburg,40.71402,-73.93989,Entire home/apt,180,3,0,,,1,0
628078,NYC Whole Apt.  Dec 26th- Feb 3rd,3119145,Dennis,Manhattan,Harlem,40.80338,-73.95594,Entire home/apt,105,14,6,8/16/18,0.07,1,0
628227,Ti me Square Stylish 1 Bedroom,3120156,Sag,Manhattan,Hell's Kitchen,40.7592,-73.99133,Entire home/apt,148,4,57,5/24/19,0.68,1,0
629315,1BD brownstone apt in Fort Greene!,2397437,Lauren,Brooklyn,Fort Greene,40.68935,-73.9695,Entire home/apt,120,3,22,10/28/15,0.27,1,217
629770,Slick Studio with High Ceilings,3129020,Ian,Manhattan,Gramercy,40.73326,-73.98245,Entire home/apt,99,8,6,9/4/13,0.07,1,0
629774,East Village perch!,834185,Zachary,Manhattan,East Village,40.73082,-73.98502,Entire home/apt,175,1,17,10/13/15,0.2,1,0
629855,Big Room in Williamsburg Loft,155163,Niral,Brooklyn,Williamsburg,40.71382,-73.94164,Private room,85,2,14,10/28/18,0.19,1,0
629949,1 BR - Garden - Broadway?,3130534,Ken,Manhattan,Upper East Side,40.77975,-73.94977,Private room,80,1,162,7/23/19,1.9,1,302
630034,Sal's bnb,3129017,Lascell,Brooklyn,Bedford-Stuyvesant,40.68517,-73.95563,Entire home/apt,119,2,87,7/21/19,1.03,1,342
633276,"Jacuzzi Suite, Minutes to Times Sq.",1568517,Karl & Catherine,Queens,Long Island City,40.74609,-73.94691,Private room,89,1,168,7/18/19,2,1,57
633950,1-Bd Apt in PRIME Soho - NYC- July,2354167,Paul,Manhattan,SoHo,40.72625,-74.0018,Shared room,195,2,13,4/22/14,0.15,1,0
634353,Luxury 1Bed with Central Park Views,836168,Henry,Manhattan,Upper West Side,40.77428,-73.98594,Entire home/apt,1000,30,44,9/28/15,0.52,11,365
635114,NYC - Heart of Greenwich Village,3158530,Peter,Manhattan,Greenwich Village,40.72812,-74.00191,Entire home/apt,225,3,52,7/10/19,0.62,1,142
635282,"Huge factory loft, prime location",1215949,Misty,Brooklyn,Williamsburg,40.71657,-73.96264,Entire home/apt,165,2,184,7/15/19,2.24,1,100
635662,bedroom in front of prospect park  w/2 queens beds,3033622,Jose,Brooklyn,Windsor Terrace,40.65193,-73.97301,Private room,60,2,209,7/22/19,2.5,3,47
636391,Charming Sunny W. Village Apt.,8425,Sharon,Manhattan,West Village,40.73485,-74.00637,Entire home/apt,165,5,4,7/8/18,0.05,1,87
636579,Union Square/ East Village Fabulous,3173521,Christopher,Manhattan,Gramercy,40.73294,-73.98319,Entire home/apt,209,2,76,1/1/19,0.9,1,329
637228,"Beautiful, bright room w/priv bath",1363434,Daniel,Brooklyn,Bushwick,40.70074,-73.92333,Private room,80,14,2,6/23/19,0.11,1,115
637504,Private bedroom in a 2-fam house for solo traveler,3179968,Tony,Queens,Sunnyside,40.73607,-73.92439,Private room,52,3,2,7/2/19,0.14,1,0
637716,"NOLITA, Home Sweet Home in NYC",3181665,Cortney,Manhattan,Nolita,40.72095,-73.99401,Entire home/apt,160,4,2,4/3/13,0.02,1,0
638894,"1-BDRM, Good Light, Fire-Escape, AC",1182294,Jonny,Brooklyn,Crown Heights,40.67639,-73.96003,Entire home/apt,115,7,4,7/1/19,0.06,1,4
638898,Apt Near Central Park & Columbia!,1583594,Jeffrey,Manhattan,Upper West Side,40.79913,-73.96057,Private room,60,2,19,9/23/15,0.23,1,0
639199,"Beautiful 4BR/4BA Home, Staten Island, NY City.",1483081,Marina,Staten Island,Tottenville,40.50868,-74.23986,Entire home/apt,299,3,59,7/8/19,0.81,1,271
639781,East Village 1 Bedroom Apartment,3194190,Jack,Manhattan,East Village,40.72389,-73.98934,Entire home/apt,200,6,1,1/5/19,0.14,1,157
640589,Sweet Super Bowl Accomodations,3198479,Gina,Manhattan,West Village,40.73727,-74.00213,Entire home/apt,700,5,1,9/18/12,0.01,1,365
640691,Homey Townhouse + PRIVATE Bathroom,3199395,Chris & Don,Brooklyn,Cobble Hill,40.68648,-73.99257,Private room,120,3,257,8/1/19,3.05,1,270
640990,Cozy E. Harlem Brownstone PH,3201337,Diego,Manhattan,East Harlem,40.79512,-73.93182,Private room,65,2,129,4/6/19,1.54,2,36
641768,INSANE NYC views! Live in the sky!,3206521,Dee,Manhattan,Hell's Kitchen,40.76206,-73.9998,Entire home/apt,263,30,11,3/8/13,0.13,2,36
642682,Up Among the Trees 2,579412,Mateo And Anna,Brooklyn,Bedford-Stuyvesant,40.69382,-73.95002,Entire home/apt,120,20,33,7/12/19,0.69,1,174
643591,Central Park Luxury ( BEST DEAL ;),81335,Evan,Manhattan,Upper West Side,40.78455,-73.97352,Entire home/apt,150,5,8,8/21/16,0.12,3,2
643948,Luxe Queen Size Bed*Cozy Elegance*Inwood Manhattan,400262,Grace,Manhattan,Inwood,40.87114,-73.91791,Private room,60,2,266,8/4/19,3.18,1,142
644464,Loft Room in Heart of Williamsburg,3225114,Ryan,Brooklyn,Williamsburg,40.71827,-73.96259,Private room,350,2,3,9/23/12,0.04,1,365
644575,Enjoy and discover New York Citi,15523,Vadim,Staten Island,Tompkinsville,40.63358,-74.0833,Private room,71,2,23,10/7/18,0.33,2,365
644833,3 Bedroom 2.5  Bath Multilevel Home,195137,James,Manhattan,Harlem,40.82312,-73.94971,Entire home/apt,433,5,109,7/4/19,1.43,2,331
